;Time;Fy;Model_strength
580;580,0;44,39;45,17104519274337
581;581,0;45,75;45,205190475831586
582;582,0;42,78;45,23933575891979
583;583,0;42,77;45,273481042008015
584;584,0;35,41;45,30762632509622
585;585,0;29,22;45,341771608184445
586;586,0;23,96;45,37591689127265
587;587,0;19,86;45,41006217436087
588;588,0;15,37;45,44420745744908
589;589,0;27,44;45,47835274053729
590;590,0;35,28;45,51249802362551
591;591,0;39,95;45,54664330671372
592;592,0;46,4;45,58078858980194
593;593,0;45,21;45,61493387289015
594;594,0;46,27;45,64907915597836
595;595,0;46,88;45,68322443906658
596;596,0;47,69;45,71736972215479
597;597,0;46,43;45,75151500524301
598;598,0;47,46;45,785660288331215
599;599,0;48,05;45,81980557141944
600;600,0;46,5;45,853950854507644
601;601,0;47,16;45,88809613759586
602;602,0;47,82;45,922241420684074
603;603,0;46,49;45,95638670377229
604;604,0;47,85;45,9905319868605
605;605,0;48,63;46,02467726994871
606;606,0;46,34;46,05882255303693
607;607,0;47,51;46,09296783612514
608;608,0;48,34;46,127113119213355
609;609,0;47,13;46,16125840230157
610;610,0;48,11;46,195403685389785
611;611,0;48,28;46,229548968478
612;612,0;47,26;46,26369425156621
613;613,0;47,51;46,29783953465443
614;614,0;48,4;46,33198481774264
615;615,0;46,54;46,36613010083085
616;616,0;47,3;46,400275383919066
617;617,0;48,89;46,43442066700728
618;618,0;47,43;46,468565950095496
619;619,0;47,76;46,5027112331837
620;620,0;48,72;46,536856516271925
621;621,0;48,26;46,57100179936013
622;622,0;48,64;46,60514708244835
623;623,0;49,85;46,63929236553656
624;624,0;48,0;46,67343764862478
625;625,0;48,86;46,70758293171299
626;626,0;49,7;46,7417282148012
627;627,0;47,53;46,77587349788942
628;628,0;48,19;46,81001878097763
629;629,0;49,43;46,84416406406584
630;630,0;48,63;46,87830934715406
631;631,0;48,84;46,91245463024227
632;632,0;49,99;46,94659991333049
633;633,0;48,06;46,980745196418695
634;634,0;48,56;47,01489047950692
635;635,0;50,2;47,049035762595125
636;636,0;48,61;47,08318104568334
637;637,0;48,58;47,117326328771554
638;638,0;49,83;47,15147161185977
639;639,0;48,82;47,185616894947984
640;640,0;48,71;47,21976217803619
641;641,0;49,82;47,25390746112441
642;642,0;49,05;47,28805274421262
643;643,0;49,01;47,322198027300836
644;644,0;49,61;47,35634331038905
645;645,0;49,84;47,390488593477265
646;646,0;49,39;47,42463387656548
647;647,0;50,38;47,45877915965369
648;648,0;50,44;47,49292444274191
649;649,0;48,94;47,52706972583012
650;650,0;50,54;47,56121500891833
651;651,0;49,89;47,595360292006546
652;652,0;49,09;47,62950557509476
653;653,0;50,12;47,663650858182976
654;654,0;49,97;47,69779614127118
655;655,0;49,48;47,731941424359405
656;656,0;50,33;47,76608670744761
657;657,0;49,61;47,800231990535835
658;658,0;49,43;47,83437727362404
659;659,0;50,78;47,86852255671226
660;660,0;48,32;47,90266783980047
661;661,0;48,46;47,93681312288868
662;662,0;48,19;47,9709584059769
663;663,0;48,24;48,00510368906511
664;664,0;49,2;48,03924897215333
665;665,0;48,13;48,07339425524154
666;666,0;47,41;48,10753953832975
667;667,0;45,95;48,14168482141797
668;668,0;40,95;48,175830104506176
669;669,0;34,84;48,2099753875944
670;670,0;29,91;48,244120670682605
671;671,0;22,53;48,27826595377083
672;672,0;18,85;48,312411236859035
673;673,0;16,89;48,34655651994725
674;674,0;31,0;48,380701803035464
675;675,0;41,56;48,41484708612367
676;676,0;45,09;48,448992369211894
677;677,0;46,7;48,4831376523001
678;678,0;49,43;48,51728293538832
679;679,0;50,67;48,55142821847653
680;680,0;52,78;48,585573501564745
681;681,0;52,41;48,61971878465296
682;682,0;53,39;48,653864067741175
683;683,0;55,23;48,68800935082939
684;684,0;53,3;48,7221546339176
685;685,0;53,28;48,75629991700582
686;686,0;53,96;48,79044520009403
687;687,0;52,55;48,82459048318224
688;688,0;53,32;48,858735766270456
689;689,0;54,64;48,89288104935867
690;690,0;53,03;48,927026332446886
691;691,0;53,05;48,96117161553509
692;692,0;52,82;48,995316898623315
693;693,0;52,49;49,02946218171152
694;694,0;52,32;49,06360746479974
695;695,0;52,58;49,09775274788795
696;696,0;51,67;49,13189803097617
697;697,0;52,18;49,16604331406438
698;698,0;53,11;49,20018859715259
699;699,0;52,34;49,23433388024081
700;700,0;52,27;49,26847916332902
701;701,0;52,67;49,302624446417234
702;702,0;52,42;49,33676972950545
703;703,0;53,36;49,37091501259366
704;704,0;51,89;49,40506029568188
705;705,0;52,14;49,439205578770085
706;706,0;53,36;49,47335086185831
707;707,0;51,79;49,507496144946515
708;708,0;52,69;49,54164142803473
709;709,0;53,71;49,575786711122944
710;710,0;51,36;49,60993199421116
711;711,0;52,78;49,644077277299374
712;712,0;53,4;49,67822256038758
713;713,0;52,29;49,7123678434758
714;714,0;52,99;49,74651312656401
715;715,0;52,74;49,780658409652226
716;716,0;52,42;49,81480369274044
717;717,0;52,71;49,848948975828655
718;718,0;52,81;49,88309425891687
719;719,0;53,47;49,91723954200508
720;720,0;53,32;49,9513848250933
721;721,0;53,45;49,98553010818151
722;722,0;53,81;50,01967539126972
723;723,0;52,64;50,05382067435794
724;724,0;51,44;50,08796595744615
725;725,0;51,54;50,122111240534366
726;726,0;50,46;50,156256523622574
727;727,0;51,27;50,190401806710796
728;728,0;51,6;50,224547089799
729;729,0;51,73;50,25869237288722
730;730,0;50,52;50,29283765597543
731;731,0;51,45;50,32698293906365
732;732,0;53,35;50,36112822215186
733;733,0;51,58;50,39527350524007
734;734,0;54,06;50,42941878832829
735;735,0;53,32;50,4635640714165
736;736,0;52,39;50,497709354504714
737;737,0;53,19;50,53185463759293
738;738,0;54,01;50,56599992068114
739;739,0;54,16;50,60014520376936
740;740,0;52,41;50,634290486857566
741;741,0;53,76;50,66843576994579
742;742,0;53,64;50,702581053033995
743;743,0;52,53;50,73672633612221
744;744,0;52,92;50,770871619210425
745;745,0;55,05;50,80501690229864
746;746,0;54,18;50,839162185386854
747;747,0;53,99;50,87330746847506
748;748,0;55,64;50,907452751563284
749;749,0;55,31;50,94159803465149
750;750,0;55,08;50,97574331773971
751;751,0;51,97;51,00988860082792
752;752,0;44,82;51,044033883916136
753;753,0;39,07;51,07817916700435
754;754,0;33,0;51,11232445009256
755;755,0;28,51;51,14646973318078
756;756,0;22,16;51,18061501626899
757;757,0;17,53;51,21476029935721
758;758,0;22,06;51,24890558244542
759;759,0;35,08;51,28305086553363
760;760,0;42,79;51,317196148621846
761;761,0;47,98;51,351341431710054
762;762,0;48,78;51,385486714798276
763;763,0;51,17;51,41963199788648
764;764,0;47,79;51,453777280974705
765;765,0;47,91;51,48792256406291
766;766,0;48,52;51,52206784715113
767;767,0;45,25;51,55621313023934
768;768,0;48,34;51,59035841332756
769;769,0;49,38;51,62450369641577
770;770,0;47,55;51,65864897950398
771;771,0;48,9;51,6927942625922
772;772,0;48,89;51,72693954568041
773;773,0;50,27;51,761084828768624
